0.000000000000000000e+00 -1.626303258728256651e-19 -1.226503707624226891e-18 1.219727444046192488e-19 -1.039732942754653666e-19 5.378659215064807153e-20 -3.372249921256183225e-19 1.296009235231497136e+01 1.294827306678569023e+01
1.863067445849376780e-01 -1.846531825014374739e-19 -1.217186345204429587e-18 6.013933925505532407e-20 -3.345780141654486339e-19 1.015780225296690903e-01 -2.157972362024085811e-03 1.294323218015343180e+01 1.293491692909916502e+01
3.726134891698753560e-01 -2.458513129405606734e-19 1.854617729278592794e-02 -3.940039102861304650e-04 -4.387895364573292725e-19 1.990946623682636751e-01 -3.667291095115935567e-03 1.292616131259783252e+01 1.292120867291812658e+01
5.589202337548130339e-01 -3.218725199566341288e-19 5.489700214039218429e-02 -1.063580139378045948e-03 7.437578123722107890e-04 2.925828223972980480e-01 -4.556448159048348545e-03 1.290909492289287996e+01 1.290661870619949703e+01
7.452269783397507119e-01 1.357957550954900648e-04 1.083169522319092637e-01 -1.895499213872152769e-03 2.735429464384043531e-03 3.820512154005609173e-01 -4.989797623437427360e-03 1.289206350431777359e+01 1.289114146095942104e+01
9.315337229246883899e-01 6.352321298026029168e-04 1.780720960520144613e-01 -2.806539513504889907e-03 6.254718258395242092e-03 4.675095921770692220e-01 -5.137600957746420345e-03 1.287504215696776555e+01 1.287493525019491614e+01
1.117840467509626068e+00 1.777222390484476094e-03 2.634302823999929988e-01 -3.744565845956484163e-03 1.141843053003938416e-02 5.489769578912567782e-01 -5.135967550053662303e-03 1.285796650960467247e+01 1.285817443432266849e+01
1.304147212094563635e+00 3.862006380947275754e-03 3.636628300512153578e-01 -4.682293946543058909e-03 1.824263277933592040e-02 6.264799737227519927e-01 -5.076858672961338630e-03 1.284074944885050584e+01 1.284099627756345363e+01
1.490453956679501424e+00 7.192757379727930667e-03 4.780459255931902018e-01 -5.609229896445166660e-03 2.669161475951224716e-02 7.000485820407318371e-01 -5.010890012784731222e-03 1.282331653341852551e+01 1.282347810212576533e+01
1.676760701264439213e+00 1.206612866547575845e-02 6.058612225055437506e-01 -6.524121226687871512e-03 3.671055081401257414e-02 7.697125075838385788e-01 -4.960759805362778552e-03 1.280563394335278993e+01 1.280562294731643824e+01
1.863067445849376780e+00 1.876876340950914268e-02 7.463958014261625751e-01 -7.429859735877347368e-03 4.824322752835281947e-02 8.354987628760401908e-01 -4.942343037916195440e-03 1.278772567631210144e+01 1.278736051189937761e+01
2.049374190434314347e+00 2.757704129632525258e-02 8.989416749532505024e-01 -8.332235695665568889e-03 6.123980839631379403e-02 8.974305152822400489e-01 -4.988666458600726078e-03 1.276967486933189377e+01 1.276856488509023180e+01
