0.000000000000000000e+00 -1.626303258728256651e-19 -1.084202172485504434e-19 2.710505431213761085e-19 -1.328147661294742932e-18 -2.100641709190664841e-19 2.032879073410320814e-19 1.294349604756038197e+01 1.297691160283432943e+01
1.741782338329500301e-01 -5.963111948670274387e-19 -2.710505431213761085e-19 3.523657060577889411e-19 -1.734723475976807094e-18 9.578754147461507329e-02 5.703857027140966235e-03 1.292116348281003724e+01 1.294490237771492325e+01
3.483564676659000603e-01 -8.944667923005411581e-19 1.635042235503272531e-02 9.736179608423049976e-04 -2.315788077793257127e-18 1.862296993553949342e-01 9.734005145069373616e-03 1.289679684447438746e+01 1.291398885055040324e+01
5.225347014988500627e-01 -1.290878211615553717e-18 4.813883862343067144e-02 2.635160783889640371e-03 -1.715811863222641183e-03 2.713528109166600810e-01 1.263112153868593650e-02 1.287103028895359635e+01 1.288351392705769349e+01
6.967129353318001206e-01 -2.928799263393109349e-04 9.445731599268344936e-02 4.791225995324598433e-03 -6.320357450147227191e-03 3.511775980536969155e-01 1.471339245472684173e-02 1.284465169933520023e+01 1.285266923605904310e+01
8.708911691647501785e-01 -1.371731230671830977e-03 1.544014587586354237e-01 7.302723699710271174e-03 -1.461892553116530928e-02 4.257187019965668062e-01 1.602530789047126522e-02 1.281850162804061277e+01 1.282059380526641590e+01
1.045069402997700125e+00 -3.867103882144496112e-03 2.270693703990575851e-01 1.003815819105921374e-02 -2.715329708118224827e-02 4.949853758376206447e-01 1.632074594793719857e-02 1.279339212460455499e+01 1.278645827133447987e+01
1.219247636830650183e+00 -8.502026956841362421e-03 3.115607338458715181e-01 1.282402214592533694e-02 -4.422153137114833571e-02 5.589832649039219170e-01 1.507435190455730031e-02 1.277001642642477286e+01 1.274955299674043196e+01
1.393425870663600241e+00 -1.605040660361775964e-02 4.069761956693253024e-01 1.539713311028916357e-02 -6.581093571851791280e-02 6.177176085193351041e-01 1.152332982140248131e-02 1.274885127414669661e+01 1.270938714954285942e+01
1.567604104496550299e+00 -2.728398232883244567e-02 5.124172967778051202e-01 1.736410352882435115e-02 -9.145034282704729567e-02 6.711990732846325747e-01 4.742660002213992115e-03 1.273004439770954122e+01 1.266580234348758971e+01
1.741782338329500357e+00 -4.289406784614574475e-02 6.269873988103863427e-01 1.817364994577973930e-02 -1.199967273052660599e-01 7.194523059910182816e-01 -6.241369618112584637e-03 1.271329294059287207e+01 1.261908927519590229e+01
1.915960572162450415e+00 -6.337686853177751378e-02 7.497940705105754500e-01 1.710828138842720308e-02 -1.493806046878504157e-01 7.625244340033350277e-01 -2.229740715730122239e-02 1.269773395527257875e+01 1.257009616370388372e+01
2.090138805995400251e+00 -8.887533986258824847e-02 8.799529250033115702e-01 1.330223315711532434e-02 -1.763450960133406131e-01 8.004870150686568264e-01 -4.399867024325651577e-02 1.268186431252940061e+01 1.252029695357467531e+01
2.264317039828350531e+00 -1.189765055411280831e-01 1.016591789929781386e+00 5.791895218563316780e-03 -1.962241175306550789e-01 8.334181014778984098e-01 -7.140799920686824453e-02 1.266352274389688581e+01 1.247180143488875892e+01
2.438495273661300367e+00 -1.524709137600483988e-01 1.158851816053936945e+00 -6.397069065604362240e-03 -2.028145911219173259e-01 8.613470331315956630e-01 -1.038589450329413938e-01 1.263997231668672860e+01 1.242726595338401196e+01
2.612673507494250646e+00 -1.870902804149600362e-01 1.305879162277736816e+00 -2.412523704415609274e-02 -1.884039043982179973e-01 8.841442377559721733e-01 -1.397670195197944776e-01 1.260810807537662726e+01 1.238968942763489878e+01
