0.000000000000000000e+00 -7.994862754472989054e-20 -1.298070523616428408e-19 3.759981763388201459e-20 2.387598730214050915e-19 1.011437983821165993e-19 -3.195100428419143368e-21 1.225875000000000092e+01 1.225875000000000092e+01
7.128731533545105969e-02 -6.320496293109060899e-20 -1.227270423713285669e-19 3.733152478903086421e-20 2.121439320977089565e-19 1.036616717834261536e-19 -5.529311347445067734e-20 1.315739327048198071e+01 1.263741069903186265e+01
1.425746306709021194e-01 -4.887210290692163062e-20 -1.132538895653420845e-19 3.146501066054795339e-20 1.833839436556562923e-19 3.569378383803683413e-02 -3.632679810567191608e-02 1.306903290372366833e+01 1.268163191822482716e+01
2.138619460063531652e-01 -3.527091060360018856e-20 2.493623748273421457e-03 -2.537847099216452088e-03 1.603103815260490214e-19 6.990475322919532941e-02 -6.333401030510234231e-02 1.298924594959988355e+01 1.271743622291410425e+01
2.851492613418042388e-01 1.414590930548724356e-20 7.377279498670125633e-03 -6.962460415084217175e-03 1.823095230316795420e-03 1.026453273088412665e-01 -8.222328937732245602e-02 1.291722520755201131e+01 1.274530668311263071e+01
3.564365766772553124e-01 1.273642925693124544e-04 1.454824312795704143e-02 -1.270670841311823292e-02 6.803307117031156225e-03 1.339083391447709326e-01 -9.410425461808835657e-02 1.285228906749881084e+01 1.276584030434406536e+01
4.277238920127063304e-01 6.026540000988332615e-04 2.390328981969163866e-02 -1.928097929638013588e-02 1.585212739401492196e-02 1.636717194103564643e-01 -9.999545118743485839e-02 1.279371724433431901e+01 1.277969984280809435e+01
4.990112073481574040e-01 1.710108488094150715e-03 3.533765295937275203e-02 -2.626681842544176942e-02 2.951948004925697422e-02 1.919026612516487873e-01 -1.008171982475851852e-01 1.274079654875667167e+01 1.278754169859647227e+01
5.702985226836084776e-01 3.772385675311320814e-03 4.874427399425743102e-02 -3.331006609819257142e-02 4.804931823987142886e-02 2.185634150448155788e-01 -9.739268346426339928e-02 1.269290571771709075e+01 1.279049169968250155e+01
6.415858380190595511e-01 7.129186431326353136e-03 6.401345712369678476e-02 -4.011407179248206722e-02 7.143015098923691242e-02 2.436331045442637344e-01 -9.042174323316895523e-02 1.264933892167391605e+01 1.278846810712491511e+01
7.128731533545106247e-01 1.211940884819388137e-02 8.103404809666506226e-02 -4.643107665850212257e-02 9.943857167045305756e-02 2.670768311395312899e-01 -8.055951145783298017e-02 1.260945646457641089e+01 1.278185286625162220e+01
7.841604686899616983e-01 1.906634348033720353e-02 9.969245459144354671e-02 -5.205909053002108489e-02 1.316772442835335011e-01 2.888645636255379734e-01 -6.838871652280498203e-02 1.257293152117781787e+01 1.277116452926006218e+01
8.554477840254126608e-01 2.826552236555799139e-02 1.198729862613799879e-01 -5.683683356362662781e-02 1.676105535758787846e-01 3.089859398428377313e-01 -5.443210936735488892e-02 1.253935497875614935e+01 1.275746863903832917e+01
9.267350993608637344e-01 3.997505861938717431e-02 1.414592288449544599e-01 -6.063954611801115197e-02 2.065965151034394875e-01 3.274637206252430377e-01 -3.910859568073509623e-02 1.250842515855003434e+01 1.274083048978263832e+01
9.980224146963148080e-01 5.440821531635162134e-02 1.643363581865495693e-01 -6.337173396431979022e-02 2.479130968092753129e-01 3.443277789813612988e-01 -2.281078383153537295e-02 1.247989681816437901e+01 1.272138566350959543e+01
1.069309730031765993e+00 7.172781323831275979e-02 1.883916371052549721e-01 -6.496533110853591753e-02 2.907802102581560355e-01 3.596166644790023126e-01 -5.904058674823479437e-03 1.245358574542026275e+01 1.269932691067520736e+01
1.140597045367216955e+00 9.204217496510712360e-02 2.135150215531142759e-01 -6.537779791300311893e-02 3.343800626460908809e-01 3.733779486696752192e-01 1.127310574573351688e-02 1.242936009685883825e+01 1.267479286215796819e+01
1.211884360702667918e+00 1.154024907884683426e-01 2.395997909053383390e-01 -6.459024106557519074e-02 3.778756039485832163e-01 3.856645526796561030e-01 2.840166436329694122e-02 1.240711447294773428e+01 1.264787264239062736e+01
1.283171676038119102e+00 1.418014733723747534e-01 2.665429216901161191e-01 -6.260605624143313064e-02 4.204272727851371405e-01 3.965301421446089103e-01 4.517666446359073357e-02 1.238680337230941042e+01 1.261864313158047501e+01
1.354458991373570065e+00 1.711731823057034418e-01 2.942451396015137166e-01 -5.944994359022361813e-02 4.612086314715362345e-01 4.060264341278692624e-01 6.130218350612184897e-02 1.236838242444202329e+01 1.258715964578829727e+01
1.425746306709021249e+00 2.033939409441392343e-01 3.226107833681355896e-01 -5.516727687471513486e-02 4.994209438793102973e-01 4.141987933523194609e-01 7.648972939064453691e-02 1.235181019458812202e+01 1.255346541003663496e+01
1.497033622044472212e+00 2.382842716843858177e-01 3.515473609696101454e-01 -4.982358436923391143e-02 5.343071340348944931e-01 4.210825836127107258e-01 9.045717896286360749e-02 1.233703885205535755e+01 1.251761093299994521e+01
